level_0,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
70707,10707,15.334517,1.5640836,0.95458215,13.075225,0.058938626,3.134859,13.403821,1.0029483,3.554928,1.3997906,13.549154,3.0
35495,35495,12.238248,1.0889958,0.5596303,7.9736633,0.33724937,42.23608,95.21734,0.99609405,3.4476464,1.0943527,12.779712,3.0
105801,45801,9.255826,0.99875134,0.20608778,9.422849,0.4703584,56.024876,76.43593,0.9924141,3.6149583,1.6175258,12.92924,3.0
177610,57610,10.501284,0.50398916,0.52432215,6.2125845,0.55437654,51.520763,109.23213,0.99294376,3.8711379,1.0874603,11.619005,5.0
147197,27197,10.609544,1.4570084,0.32144257,5.025919,0.09182078,20.499353,205.45476,1.0011456,2.8450913,1.6090195,12.926602,4.0
65218,5218,8.698161,0.6557257,0.036611088,11.839074,0.099895805,23.175331,56.357162,1.0015141,3.3502476,1.6738448,12.62066,5.0
159554,39554,9.400308,1.2618451,0.70539033,3.1122584,0.21616344,20.327396,196.78253,0.9990367,3.3127086,1.0427301,11.545641,3.0
134234,14234,10.148201,1.4488279,0.7937341,7.9032097,0.06925151,8.6658325,90.474754,1.00216,3.088623,1.0573609,10.874725,3.0
126710,6710,5.9708877,0.15957183,0.64673156,10.870434,0.4639908,45.951702,262.4144,0.99309236,3.405729,0.70562977,8.693705,3.0
178974,58974,12.650243,0.571444,0.22719705,9.701837,0.3511569,68.646515,148.66817,0.99462897,3.3945663,1.104924,11.618008,4.0
128535,8535,6.502195,0.19482253,0.83511686,11.299833,0.45789704,42.150295,255.2177,0.9944032,3.2682347,0.6093196,8.661464,3.0
106930,46930,14.4411955,1.2955714,0.6490942,12.422066,0.29397944,41.631866,52.35895,0.99661094,3.5483818,1.4473821,13.426464,3.0
97365,37365,12.509269,0.24996902,0.9433932,8.102533,0.39211097,62.286484,277.2044,0.9927084,3.2876139,0.4311031,8.928653,4.0
119763,59763,12.986843,1.0057541,0.16278513,12.858587,0.19551405,32.116005,23.77835,0.9994984,3.516717,1.3315445,13.475573,3.0
75611,15611,10.036805,1.128985,0.4668014,8.262057,0.31927684,34.74467,94.07422,0.99597037,3.5777013,1.0954604,11.553115,3.0
6037,6037,9.350436,1.5249684,0.9523429,5.33346,0.31814307,5.6042247,126.908936,1.0012196,3.4408562,1.1107707,11.139411,3.0
177610,57610,10.501284,0.50398916,0.52432215,6.2125845,0.55437654,51.520763,109.23213,0.99294376,3.8711379,1.0874603,11.619005,5.0
4711,4711,10.527401,0.19181542,0.6525154,11.485491,0.45224106,60.337933,208.78885,0.9936352,2.9769056,0.6061022,9.771215,6.0
1395,1395,12.683444,0.36106336,0.586062,6.2474604,0.5246129,65.37153,160.61891,0.99327284,3.7758358,0.598565,9.916638,6.0
150783,30783,8.481734,1.515615,0.9166433,8.762204,0.09725568,2.2200613,89.36591,1.002791,3.4006896,1.3392884,11.669706,3.0
144498,24498,10.05067,1.2336391,0.43986276,6.3254733,0.18416615,21.751942,136.71912,0.9996388,2.9454021,1.4876472,12.524461,4.0
152625,32625,8.145143,0.23537326,0.90585417,4.455902,0.5565305,48.649326,267.32062,0.99126077,3.5209339,0.6334194,9.049517,3.0
8144,8144,9.210041,1.3499976,0.85501546,4.0365534,0.30037543,14.091288,192.9961,0.9983666,3.202064,1.1767008,11.73922,8.0
167078,47078,8.273156,0.57183677,0.25667468,7.4781957,0.28285912,42.25098,225.0445,0.9988414,3.173054,1.3485695,12.251392,8.0
174505,54505,11.731949,0.7167379,0.7592025,4.141606,0.37113407,51.24847,219.53352,0.99437547,3.1238549,0.5305646,10.535592,7.0
105980,45980,11.050533,1.3009875,0.8865111,7.330027,0.15547834,12.417632,188.83398,1.0014585,3.440425,0.80178195,11.531483,6.0
131215,11215,9.421453,0.67974526,0.23389964,9.083473,0.32330295,51.21061,114.65406,0.9958373,3.391957,1.1132568,11.741321,7.0
97622,37622,11.147976,1.3029759,0.7972257,9.367182,0.3532295,16.854385,100.49932,0.99974525,3.538395,0.8229389,11.755933,3.0
23594,23594,15.810807,1.3878299,0.2522691,14.50603,0.055162877,55.448605,92.485794,0.9969069,3.7832837,1.7173885,13.934657,5.0
86924,26924,9.428539,0.8941941,0.42255545,10.358879,0.123586394,19.463898,174.0379,1.0018955,2.9088383,0.91025263,11.332867,6.0
91666,31666,6.741726,0.35704792,0.057616886,9.749978,0.21454476,33.81333,232.51369,1.0004637,3.1035488,1.6157248,12.367314,8.0
157555,37555,8.431668,0.18237592,0.7888012,6.8868027,0.5549597,52.58379,235.01671,0.9927306,3.5943367,0.6878474,9.781024,5.0
95084,35084,8.850475,0.33757094,0.66345596,11.365897,0.53066987,56.081566,125.991776,0.99535537,3.7471242,1.572648,11.100609,5.0
85706,25706,6.5737767,0.14237401,0.027686711,14.395029,0.40861133,68.29374,248.76726,0.99960047,2.9924355,1.386523,11.845809,6.0
30177,30177,8.369212,0.7623839,0.8989148,2.648302,0.5324132,20.784895,160.71802,0.994146,3.6319523,1.2080449,10.505444,4.0
75218,15218,7.209974,0.5430488,0.21992977,8.344542,0.19711445,25.29089,188.81104,0.9984084,3.1393948,1.143691,11.183815,7.0
114818,54818,13.001184,1.4868361,0.6184626,9.839436,0.059288755,9.431229,148.73479,1.0028288,3.040957,1.0067556,12.653695,4.0
144672,24672,12.251389,1.3069372,0.20823586,12.543368,0.28562248,28.510195,27.32262,0.9958019,3.645168,1.7540827,13.756021,3.0
98892,38892,12.242955,0.752689,0.82978344,5.6240296,0.27473697,24.8907,105.4549,0.99798286,3.4623,1.1353959,11.652821,3.0
36057,36057,8.61801,1.1303782,0.68501216,3.4533212,0.32927743,24.740076,163.14438,0.9953438,3.3460624,1.0013956,11.207334,4.0
159093,39093,10.696327,1.3674618,0.70352435,9.726478,0.10474299,4.349909,61.826992,1.0022157,3.4409182,1.2542413,12.498075,3.0
14466,14466,10.287889,0.4919267,0.35337055,10.573959,0.4557115,53.483154,74.76671,0.9968631,3.2998931,1.0635129,11.857584,3.0
143588,23588,12.225915,1.1112741,0.36702225,6.075559,0.17188188,61.929207,189.65987,0.9945254,2.9588242,0.731372,11.419351,7.0
120093,93,8.62041,0.9724796,0.6745066,10.771019,0.44455817,11.130443,112.46398,0.99800014,3.4673977,1.2538043,12.574572,3.0
163214,43214,14.271603,1.0091863,0.71753365,9.382694,0.5077202,53.207874,111.82466,0.993551,3.7933404,1.0682805,12.711352,5.0
86139,26139,6.7632527,0.51535493,0.06326507,10.331518,0.1708843,25.94032,252.05775,0.9997776,2.9850662,1.6011045,12.023765,8.0
26559,26559,10.0859995,0.41441017,0.21794268,12.838461,0.14399207,30.594147,228.72987,1.0002291,2.8770373,0.7659127,11.194134,7.0
64651,4651,12.722331,0.5865359,0.9257185,7.109236,0.18701053,55.342728,274.38013,0.99807423,2.931443,0.38951132,9.513529,6.0
136205,16205,9.010404,0.5685067,0.7359175,6.242387,0.35467458,36.531773,213.72578,0.996629,3.3022466,0.79899687,9.77535,3.0
46958,46958,7.61392,0.9350049,0.43585142,7.8203607,0.24290346,40.646183,204.60591,0.9970836,3.1316037,1.6549748,10.454754,4.0
152624,32624,7.620783,0.44934204,0.5892549,7.961159,0.3558112,38.230095,208.49004,0.9955898,3.3229282,0.9870881,10.131417,3.0
113051,53051,13.873539,0.4114524,0.87517196,2.5805948,0.5515179,62.843773,210.89542,0.991654,3.9317088,0.6261242,10.233269,5.0
2421,2421,9.156872,0.9265869,0.1671231,9.584558,0.3965179,49.481632,67.99042,0.9933577,3.5867608,1.4212213,11.986632,3.0
85915,25915,8.245448,1.0696288,0.3082442,8.553958,0.5444237,47.99622,102.963745,0.99107426,3.7529244,1.6263593,11.91921,3.0
6478,6478,13.680633,0.595596,0.5092554,10.302297,0.12713023,37.66799,100.748856,0.9979866,3.1972504,0.7503226,12.139876,6.0
165085,45085,13.059264,0.32261375,0.92891777,4.5531235,0.52307135,59.647854,257.42715,0.9917335,3.4697692,0.4422405,9.484117,6.0
173686,53686,9.152486,1.251575,0.94155705,6.5528045,0.19419202,15.067053,221.8909,0.99898976,3.098378,0.80551994,10.000974,3.0
173231,53231,13.214841,0.55664814,0.7497824,7.0789824,0.48246655,59.52712,192.35184,0.9927548,3.4155354,0.5355561,10.804333,3.0
91142,31142,6.9031577,0.46828756,0.06902282,9.144686,0.24720712,55.22947,240.00656,0.9995162,2.9227471,1.5790691,12.193953,6.0
51021,51021,7.9186764,1.4752362,0.6453061,7.339147,0.2937239,20.380188,120.597626,0.9954337,3.518541,1.5503178,11.640898,3.0
166345,46345,8.133723,1.419987,0.8413198,8.741641,0.38739565,5.9911804,124.29272,0.99888766,3.7287192,1.2893966,12.173469,3.0
99156,39156,13.981003,1.0858703,0.8988075,9.169601,0.21466066,47.98489,209.48361,0.99755996,2.958069,0.46417823,10.002049,4.0
172412,52412,7.0027094,1.2129694,0.85249305,6.88468,0.18115598,6.6634064,158.55417,1.0010965,3.4055138,1.0834384,10.038482,3.0
42485,42485,6.2609487,0.44426584,0.36838773,5.7816787,0.4605318,38.53491,143.41092,0.99620336,3.6341197,1.3214794,10.292972,5.0
15463,15463,8.323081,0.86090255,0.31149417,8.731174,0.31818545,47.535873,127.512924,0.9945255,3.2346063,1.3334155,11.289429,7.0
127811,7811,13.751467,1.0291271,0.35506633,4.2761703,0.28688717,63.407818,253.17159,0.9956785,3.1512527,1.3248527,13.699797,8.0
18190,18190,7.154652,1.3711462,0.22927785,12.108138,0.18627836,14.544535,58.05227,0.99680877,3.4730554,1.6421084,11.042763,3.0
81094,21094,8.672892,0.9462087,0.15995046,7.741151,0.329154,37.502163,92.23721,0.99626064,3.5215855,1.4709197,12.56894,7.0
162738,42738,13.429955,0.8599866,0.4719982,6.62615,0.2351381,60.960598,239.98232,0.99811715,2.8629408,0.75009316,12.630357,8.0
80928,20928,7.144183,0.5827815,0.13691214,12.7711315,0.34168977,38.11582,134.77391,0.9968332,3.1676676,1.4830853,12.010955,8.0
97578,37578,8.583226,0.73461837,0.18781725,11.340957,0.44199812,58.311043,65.95021,0.99471533,3.57504,1.5342778,12.358529,7.0
146682,26682,8.776275,0.41610813,0.65485805,6.259278,0.47467723,44.71141,168.13835,0.99419725,3.5963826,1.0857316,10.22998,3.0
164819,44819,13.260475,0.61929387,0.47954312,9.875738,0.22897995,58.51264,177.35892,0.99461997,3.0081718,0.6220867,10.529763,6.0
117761,57761,9.138476,0.950833,0.17372237,8.157582,0.3133235,33.236362,101.64128,0.99875516,3.2244318,1.5226997,13.025264,7.0
81088,21088,8.009882,0.9779764,0.22833975,5.9746585,0.18192144,41.238243,240.94426,0.99553365,2.9926112,1.4044116,11.198369,7.0
67046,7046,7.66734,0.5652494,0.8877967,2.3454478,0.5279971,26.415678,211.4353,0.99357116,3.364248,0.94483495,10.351213,4.0
73323,13323,15.0135,1.3463546,0.9820974,7.006751,0.2765335,33.01204,203.86781,0.99714273,3.5752423,0.4898679,10.650514,4.0
84583,24583,7.8885317,0.48481706,0.11619624,10.132006,0.21883604,29.531866,204.81415,1.0009365,3.0447314,1.2517616,12.422289,8.0
27250,27250,8.65877,0.4988788,0.26119924,6.787702,0.4329016,46.680744,79.86807,0.9959161,3.5931535,1.2086866,11.817462,3.0
79173,19173,9.549029,0.6166651,0.77049947,7.4690757,0.3936321,29.530767,108.41151,0.9957475,3.3687184,1.3388486,10.399115,3.0
151259,31259,10.09298,1.3444773,0.51124996,10.688205,0.04935198,5.052906,25.497278,1.0025533,3.0808067,1.5794945,11.267857,4.0
139655,19655,8.588529,0.47642532,0.8149625,8.135011,0.42626703,39.84425,206.8748,0.9955459,3.1290708,0.77835363,9.669393,3.0
36105,36105,13.477596,0.27966252,0.42408675,10.0175495,0.10822842,38.212875,218.52824,0.99777555,3.192491,0.63955474,10.163054,5.0
124686,4686,7.6112566,0.62680197,0.12251764,6.270926,0.2664677,33.18587,177.46085,0.99954844,3.220874,1.3754196,12.549859,5.0
72183,12183,10.085885,0.75195915,0.6086049,10.976273,0.48128265,47.328415,102.84929,0.99440753,3.53306,1.6891053,12.211347,5.0
50561,50561,7.4068704,0.40142033,0.7405952,3.839134,0.5803454,32.57314,103.10285,0.9948112,3.7681124,1.5044639,11.351532,5.0
151488,31488,8.712758,0.93400913,0.5258265,8.328723,0.2883926,16.678743,82.16801,0.99869084,3.2223754,1.3490262,12.041989,3.0
107252,47252,10.548782,0.9441726,0.5513199,7.292427,0.10337673,34.58971,179.78069,0.99932396,3.0838368,0.73185754,11.065735,6.0
68688,8688,12.516388,1.095875,0.9660683,2.0408993,0.47220463,22.208803,224.53665,0.9935411,3.8671489,0.46465403,9.645513,4.0
81367,21367,11.115364,0.5191871,0.91684026,4.0500975,0.31747103,44.835114,263.04758,0.99341935,3.508454,0.44558215,8.94773,4.0
52633,52633,8.543068,1.2124394,0.2304533,5.368759,0.2720498,25.275063,156.59921,0.9970179,3.1133187,1.6329618,12.857749,5.0
136128,16128,9.08238,1.3637803,0.55779594,6.767187,0.06536189,19.259054,137.72865,1.0001831,3.04485,1.2684363,10.924917,4.0
55650,55650,10.070319,1.4715291,0.38116896,6.542743,0.14407362,35.028862,199.05652,0.9962604,2.9348536,1.4483827,11.953155,4.0
5571,5571,6.6762204,0.8839936,0.9580093,1.8395951,0.58822024,13.610563,187.19313,0.9934896,3.4417405,1.32151,10.535135,4.0
72867,12867,12.887089,1.1212372,0.9557843,2.4072182,0.47509858,31.794003,235.03334,0.993585,3.8824496,0.60457695,10.663974,4.0
92151,32151,12.560867,1.2745819,0.84612167,8.068335,0.09070051,42.291733,234.80655,0.999018,3.1060135,0.51740736,10.13735,6.0
22596,22596,10.962597,0.44030422,0.29090604,9.835159,0.18089902,26.936226,134.60097,0.9986481,3.063208,0.95057493,11.565759,5.0
168658,48658,7.946698,0.8152107,0.24345507,7.638704,0.2811253,30.766062,84.18478,0.99898976,3.2878108,1.5334314,12.022115,3.0
10629,10629,13.004457,1.5661536,0.6385009,12.557991,0.5168864,25.73259,56.46684,0.99354184,3.5287359,1.9313273,14.618601,8.0
37509,37509,11.211695,0.60819775,0.21656449,12.795809,0.49020734,60.702885,53.348938,0.9947908,3.2497766,1.1037786,12.157896,3.0
179972,59972,10.562605,0.590431,0.24827358,7.753113,0.31913128,49.180115,94.39757,0.9980923,3.3731668,1.1206925,12.362879,8.0
122708,2708,8.577494,0.9559753,0.60906494,4.6705303,0.33768088,18.157864,129.59544,0.99877,3.4420068,1.0681138,12.283248,3.0
128336,8336,9.903042,0.799355,0.09681456,10.287122,0.08669261,18.165762,51.534256,1.0019561,3.1804287,1.6737194,12.330245,4.0
116792,56792,8.594893,1.092651,0.69351226,3.9789505,0.38031697,26.627356,175.10582,0.9948102,3.0884964,1.2313269,12.023209,4.0
87162,27162,10.573359,1.3034792,0.52557606,7.2741528,0.08317894,14.896482,68.5773,1.0014418,3.2527015,1.129899,11.721702,4.0
46860,46860,12.237793,0.6760031,0.6857207,12.016194,0.24128348,34.827538,187.49106,0.99819297,3.276517,0.7205739,11.979893,8.0
154819,34819,5.7041945,0.34109682,0.6749593,9.914886,0.28200877,15.690496,220.59988,0.9988896,3.1943042,0.7302594,9.046722,3.0
44319,44319,13.314162,1.327621,0.42358097,4.4029408,0.10368077,17.1658,246.83421,0.99947506,2.8317358,1.7373533,13.492759,5.0
6350,6350,6.481484,1.2894999,0.53720003,3.6806054,0.28157598,12.240178,150.42897,0.99856377,3.128317,1.458122,10.769256,4.0
96238,36238,9.502058,0.8161376,0.7633094,7.1329064,0.49807224,28.120184,98.65132,0.99586916,3.5783236,1.5250297,12.087013,5.0
63529,3529,11.961332,1.231284,0.8978288,11.460983,0.39669394,30.654587,110.63722,0.9966166,3.504351,1.6393627,11.613346,3.0
77772,17772,9.418148,0.58461696,0.15326028,9.360114,0.32325408,40.747253,122.56298,0.9993705,3.027823,1.2024312,12.662462,7.0
178346,58346,7.698024,0.30477732,0.49194276,10.932378,0.50931954,48.062958,174.49332,0.99474484,3.5110886,1.144693,11.461812,5.0
141121,21121,8.865075,1.1950353,0.8849805,10.331508,0.124000244,13.238889,126.604706,1.0003285,2.869139,1.2886999,10.011479,4.0
130815,10815,12.667499,0.7706995,0.58425796,9.973716,0.4601157,50.520603,126.24056,0.9943193,3.6835842,1.346328,12.196833,5.0
62723,2723,9.470472,0.6068881,0.64150226,6.7586246,0.3685386,43.8601,155.5345,0.9953121,3.479736,0.9208469,10.15657,3.0
1610,1610,8.807608,0.6963364,0.15178268,9.496415,0.30657265,35.664486,68.539635,0.9956437,3.3539135,1.3797382,12.356087,3.0
119244,59244,10.125888,0.6351233,0.7142494,5.549729,0.5355477,40.351646,121.79038,0.99367976,3.7307012,1.2349861,12.325423,5.0
121016,1016,9.794658,0.7492652,0.23192361,8.186927,0.33673894,49.81176,121.163376,0.99464697,3.370525,1.081774,11.885483,8.0
37091,37091,8.867521,1.0718433,0.63824964,4.3212404,0.44323528,19.6887,151.40231,0.9960875,3.1082544,1.5591644,13.106531,5.0
113613,53613,7.960349,1.182949,0.11371295,7.365641,0.3839671,47.71686,139.65208,0.99458784,3.2904892,1.840264,13.114754,5.0
51481,51481,11.545309,0.54735774,0.6553617,6.983734,0.27119824,45.494442,174.94896,0.9972351,2.9717793,0.5517605,10.78011,6.0
84601,24601,12.401809,1.3779027,0.49617094,8.593443,0.29223782,21.212282,162.60336,0.9992804,3.194237,1.084127,13.78255,8.0
48029,48029,10.234814,0.23680763,0.819075,3.6246614,0.6026622,55.77215,95.260155,0.99290174,3.9869642,1.334032,10.57488,5.0
133585,13585,13.484464,1.3980606,0.09051135,3.4129677,0.12375628,44.781437,264.9386,1.0027659,2.8515995,1.7990637,14.538242,8.0
15580,15580,10.092066,0.28003493,0.12379732,11.684012,0.43107048,66.83514,99.44933,0.9940632,3.6575353,1.0860738,11.191579,6.0
43234,43234,12.855803,1.0773642,0.2542597,6.2278733,0.023326697,4.3695965,228.37813,1.0030795,3.0219667,0.9171253,12.334931,5.0
128995,8995,8.5959215,0.6532727,0.32309422,8.975343,0.25520843,21.159792,136.73643,0.99909836,3.279023,1.0943761,11.925414,5.0
112597,52597,8.326837,0.9137012,0.13773869,11.1902895,0.45430103,60.552807,70.361305,0.9923475,3.678603,1.7619753,12.514679,8.0
52029,52029,11.718256,0.7251871,0.44392604,12.6517725,0.48542568,63.684475,102.05995,0.9931845,3.7851868,1.4838475,11.1080885,3.0
118392,58392,15.242394,1.5514199,0.9971459,3.1269948,0.10504348,24.080412,277.67575,0.99872446,3.3132167,0.3589917,9.550544,4.0
30949,30949,9.242206,1.1172072,0.7767074,2.847457,0.4136468,26.262688,169.18228,0.99438894,3.5234745,0.94715774,10.510397,4.0
118902,58902,13.168529,1.4782685,0.7563525,7.1608872,0.043340255,3.0490456,57.38053,1.0029975,3.2172549,1.4838406,12.514221,4.0
51295,51295,8.509967,0.9901564,0.6123207,3.2018006,0.3020378,25.529175,148.46631,0.9952275,3.161419,1.1008726,11.216368,4.0
148247,28247,10.83518,1.4409969,0.58238065,10.821833,0.18423888,5.9667964,45.21024,1.0010642,3.606498,1.4168793,13.539234,3.0
7188,7188,8.9933405,0.66293687,0.4792948,7.998744,0.25432202,36.010273,193.85454,0.99792695,3.1412315,0.8501227,11.423499,7.0
41533,41533,10.858077,0.8998254,0.5701317,5.433821,0.29131204,51.061466,197.96257,0.99272233,2.9702058,0.8695544,10.84471,4.0
118509,58509,12.351776,0.4403119,0.79508865,7.9438267,0.5026359,56.838547,107.78674,0.9953811,3.7132175,1.4516246,12.036777,5.0
91263,31263,13.692222,1.178115,0.909834,12.002318,0.18862215,11.518674,90.813446,1.0013108,3.2676754,0.8873102,12.486321,8.0
135084,15084,9.531888,0.58486754,0.36449006,7.3516603,0.44673896,52.52292,102.60051,0.99451387,3.6005776,1.396304,11.8817215,5.0
3911,3911,6.85666,1.3484564,0.8024923,3.766979,0.33823878,21.470406,196.91313,0.99481416,3.226417,1.3254921,10.051899,4.0
107720,47720,9.439315,0.25149107,0.3724429,9.233525,0.5189971,68.57681,187.56711,0.99348843,3.5994134,1.5773902,11.983389,8.0
171364,51364,10.085029,1.4018648,0.093731724,9.786357,0.32856756,57.92838,69.38039,0.99339753,3.5686197,1.8548857,13.440044,4.0
97987,37987,7.6610246,0.92705476,0.033048104,11.137099,0.46364382,60.406124,83.22264,0.9941163,3.6791196,1.917755,13.634533,5.0
112319,52319,9.371211,0.62773097,0.5813056,7.897643,0.21400025,28.9623,193.52806,0.9985915,3.2630153,0.6996271,11.24767,7.0
145446,25446,6.2035522,0.30490994,0.2095432,10.422142,0.23721789,21.808924,149.66805,0.99777347,3.1252346,1.0228602,9.932985,3.0
27421,27421,11.303077,1.5513453,0.9520462,4.5680194,0.5518642,10.233258,53.47701,0.9970677,3.8908732,1.7891005,12.839715,3.0
18445,18445,9.986962,0.61417556,0.5764725,11.3348675,0.532526,61.032112,97.81807,0.99267846,3.660692,1.8359252,11.7970915,5.0
75058,15058,9.546674,1.0283703,0.7571554,3.8300824,0.37854216,26.195345,209.32729,0.99595946,3.0822635,1.0433857,11.540475,4.0
104943,44943,10.908693,0.36006355,0.53308,11.898058,0.3084362,60.88524,211.83858,0.9959623,2.8821154,0.6794819,10.248215,6.0
80821,20821,8.864667,0.79049164,0.72285485,4.66664,0.43504402,22.215527,129.72623,0.99528736,3.516272,1.1356114,11.482329,3.0
111642,51642,10.263465,0.7005114,0.43612334,12.465448,0.20395872,56.620644,265.83658,0.9984229,2.7812128,1.1456372,10.87697,7.0
170774,50774,10.820866,1.3973749,0.22806814,3.6017613,0.17348623,21.824757,217.65942,0.99955755,2.9101546,1.83,13.604157,4.0
25013,25013,6.517064,1.3585868,0.23898578,10.963988,0.30878973,30.731451,81.99019,0.99376965,3.185245,1.7460185,10.895723,3.0
107359,47359,10.278407,1.2089795,0.8811922,5.7837644,0.45124975,19.544918,119.107,0.9969009,3.4981558,1.3959193,12.226368,3.0
87189,27189,9.493588,1.0585375,0.79709464,2.3128967,0.32278562,16.65502,161.46259,0.9982837,3.507149,0.8589446,11.6683445,4.0
99981,39981,10.740161,1.2204894,0.75871533,7.136782,0.21559979,19.986242,112.955475,1.0006188,3.0909388,0.78030145,11.797656,3.0
45735,45735,11.405943,0.28933713,0.29246458,10.13354,0.4587398,70.176575,203.68152,0.9918697,3.2508838,0.87982386,11.071681,6.0
140694,20694,11.433473,0.89193827,0.32421252,9.268625,0.26897895,62.298954,172.62003,0.99405456,3.0975347,0.9516322,11.415623,7.0
149803,29803,13.649071,1.4460769,0.8272893,13.650161,0.13622697,5.795788,13.70981,1.0020137,3.3894022,1.8468176,13.042185,3.0
20801,20801,10.211134,1.3618326,0.39405373,7.397093,0.30503127,34.61512,92.72257,0.9960496,3.500444,1.5737723,12.935288,3.0
97578,37578,8.583226,0.73461837,0.18781725,11.340957,0.44199812,58.311043,65.95021,0.99471533,3.57504,1.5342778,12.358529,7.0
54172,54172,10.4820795,0.5902386,0.680879,10.059473,0.48236695,50.4051,95.7206,0.99351764,3.5623777,1.4560708,10.864844,3.0
102206,42206,8.626243,1.3693658,0.4237952,8.939812,0.4187753,36.692318,69.14928,0.99374855,3.7342434,1.7445893,11.579487,3.0
10345,10345,10.25911,1.5471232,0.9648802,2.5060072,0.33776242,12.083919,197.29843,0.9979409,3.3436248,1.0334649,10.583693,4.0
30790,30790,12.056503,0.8993378,0.44822457,5.3996634,0.22441557,43.39042,241.54257,0.99667937,2.9767342,1.5384521,12.538726,5.0
19201,19201,13.726322,0.4051386,0.3916972,10.056909,0.3784036,68.01367,138.9704,0.99221706,3.849719,1.0791218,10.905164,5.0
13871,13871,9.051102,0.933847,0.3974584,6.1088915,0.3402298,29.851057,122.613884,0.99700755,3.132425,1.3048112,12.323055,3.0
117265,57265,9.492012,0.3538873,0.19644876,11.373666,0.30799586,57.09992,191.00838,0.9947687,3.1249804,0.7557812,10.190922,8.0
10353,10353,7.390849,1.3560259,0.71549696,3.1344652,0.39819843,13.829037,117.0821,0.9969502,3.4527194,1.4313602,10.826153,4.0
159861,39861,10.046153,0.805905,0.5676378,8.881702,0.41955063,38.271297,161.28761,0.99380964,3.5739253,1.0870843,11.700215,3.0
44744,44744,10.702782,1.2533954,0.64063114,10.768393,0.37294036,33.692467,110.32848,0.9948919,3.4471705,1.50698,12.3605175,8.0
143641,23641,5.9186754,0.20874052,0.58491325,9.05912,0.46216214,40.93605,240.24799,0.993624,3.245649,1.0354722,9.041693,3.0
111332,51332,10.262974,1.0087148,0.071408466,11.26796,0.25054106,42.531555,37.382603,0.9963051,3.5754225,1.6432272,13.045113,3.0
110102,50102,7.495516,1.3035038,0.78144854,1.9032091,0.35459143,21.152786,216.24619,0.99410236,3.2946465,1.0459192,10.591473,4.0
138117,18117,6.1694803,0.18602823,0.68132806,8.4899,0.492903,36.351948,248.40158,0.99426085,3.1380358,0.6324545,9.197713,3.0
128181,8181,9.990202,0.8861562,0.939251,3.011445,0.4457103,23.997974,218.77722,0.9948369,3.8110535,0.84320736,9.984263,3.0
52980,52980,11.721727,0.34971392,0.37486634,9.113532,0.48219737,66.11399,122.66601,0.9929681,3.8273618,1.1410143,10.33213,5.0
57870,57870,11.496786,0.5521941,0.58946264,11.661738,0.24250348,43.14263,139.53894,0.9986081,2.9741178,0.70026356,10.809971,6.0
119931,59931,7.117624,0.7537789,0.10334604,9.27286,0.36415568,38.98353,120.83462,0.9965903,3.3201225,1.5646852,12.582836,7.0
61961,1961,7.86009,0.9573775,0.19737872,11.50325,0.2524609,40.128883,86.851654,0.9960033,3.355854,1.3189207,11.474181,7.0
7571,7571,9.140454,1.513764,0.49036673,5.483776,0.2746912,17.116314,147.1361,0.9975693,3.1755335,1.663218,13.336468,7.0
139655,19655,8.588529,0.47642532,0.8149625,8.135011,0.42626703,39.84425,206.8748,0.9955459,3.1290708,0.77835363,9.669393,3.0
138466,18466,11.05616,0.76561886,0.5583513,7.768959,0.30334634,46.16698,168.2014,0.99554366,3.4172556,0.74178195,10.660985,3.0
105701,45701,15.339691,1.2015014,0.9938222,2.2071135,0.43107584,33.97365,263.18005,0.9957687,3.7174606,0.35349002,10.277622,4.0
45082,45082,11.288503,1.3241793,0.68444675,3.4468045,0.11450176,22.482979,162.9709,0.9997783,3.33069,0.6929555,12.134659,7.0
64340,4340,9.082398,0.518052,0.64521646,11.316309,0.29046398,38.77173,207.56299,0.9979198,3.1759856,0.9049737,11.048135,8.0
77772,17772,9.418148,0.58461696,0.15326028,9.360114,0.32325408,40.747253,122.56298,0.9993705,3.027823,1.2024312,12.662462,7.0
109457,49457,11.409471,1.2020633,0.78296,9.361169,0.10010486,8.171495,145.82182,1.0020407,3.2398646,0.98919386,12.034709,8.0
109375,49375,8.638696,0.75761217,0.52378404,10.8076935,0.3466779,41.735023,148.00586,0.9952956,3.381231,1.2326248,10.031539,3.0
96255,36255,12.668596,0.5766326,0.05537744,14.63158,0.28020772,62.61466,22.667393,0.9953516,3.657339,1.5422587,12.967947,3.0
83865,23865,8.503808,1.1571943,0.7490693,2.2499356,0.34066257,24.36848,189.5464,0.9951387,3.4722416,0.9441478,10.724102,4.0
50830,50830,9.407156,1.2124182,0.35147688,5.0689363,0.12445599,12.058724,222.33025,1.000183,2.959604,1.3999587,12.804922,5.0
144957,24957,10.703856,0.7057253,0.60803986,5.583912,0.26352412,49.557426,188.56888,0.99546945,3.002642,0.77243793,10.772109,6.0
132291,12291,11.160138,1.2550638,0.90139097,11.378816,0.207765,2.914847,88.156525,1.0025098,3.4003644,0.96724224,13.002955,3.0
82671,22671,8.9339695,0.9191895,0.11336124,6.5501127,0.41153494,46.714947,78.65495,0.99723864,3.551355,1.8088614,13.706501,3.0
